symbol,name,nameid,rank,price_usd,percent_change_24h,percent_change_1h,percent_change_7d,price_btc,market_cap_usd,volume24,volume24a,csupply,tsupply,msupply,timestamp
RLC,iExec RLC,rlc,86,0.688934,9.79,-0.22,-3.16,6.8e-05,5.516347314e+07,883529.7562846931,497042.61385348137,8.0070793e+07,86999785,8.7e+07,2020-02-18T23:36:29.000Z
NPXS,Pundi X,pundi-x,87,0.00023199999999999997,2.45,0.03,32.62,2.28e-08,5.458834785e+07,2.9128249218601515e+06,3.297354200432391e+06,2.35171468515e+11,280255193861,NaN,2020-02-18T23:36:29.000Z
XZC,ZCoin,zcoin,88,6.8,-0.08,0.23,-11.52,0.000669,5.256925642e+07,8.882547073394144e+06,1.171957696789751e+07,7.72854e+06,7728540,2.14e+07,2020-02-18T23:36:29.000Z
QNT,Quant,quant,89,4.3,9.92,0.92,-6.76,0.00042199999999999996,5.187183449e+07,2.997401046561153e+06,2.3780606718933834e+06,1.2072738e+07,45467000,NaN,2020-02-18T23:36:29.000Z
BXK,Bitbook Gambling,bitbook-gambling,90,0.13518,-0.1,4.58,-7.76,1.3000000000000001e-05,4.97987171e+07,576612.2364438256,558592.5904189986,3.68387491e+08,741456054,NaN,2020-02-18T23:36:29.000Z
MATIC,Matic Network,matic-network,91,0.021528,8.24,-0.36,-0.5,2e-06,4.682715954e+07,2.2954928039495222e+07,2.121334498135908e+07,2.175190262e+09,10000000000,NaN,2020-02-18T23:36:29.000Z
CHZ,Chiliz,chiliz,92,0.013794999999999998,-1.62,-0.15,33.39,1e-06,4.610303711e+07,3.9137242929987907e+06,9.731131273429373e+06,3.341995514e+09,8888888888,NaN,2020-02-18T23:36:29.000Z
STRAT,Stratis,stratis,93,0.4576,6.96,1.4,-1.05,4.5e-05,4.560496779e+07,1.0757832190763485e+06,1.108571745545105e+06,9.9661139e+07,99661139,NaN,2020-02-18T23:36:29.000Z
RIF,RIF Token,rif-token,94,0.09186699999999999,4.91,0.27,-0.26,9e-06,4.391074641e+07,6.7961275431527095e+06,7.029078734290525e+06,4.77980957e+08,1000000000,NaN,2020-02-18T23:36:29.000Z
MX,MX Token,mx-token,95,0.16075,1.29,-0.16,-7.38,1.6e-05,4.34025e+07,1.3963873420203317e+07,2.0627004537121896e+07,2.7e+08,977698919,NaN,2020-02-18T23:36:29.000Z
AION,Aion,aion,96,0.119401,0.99,-0.65,-6.41,1.2e-05,4.013860057e+07,6.514199432195333e+06,7.154309329809634e+06,3.3616581e+08,465934587,4.65934587e+08,2020-02-18T23:36:29.000Z
NRG,Energi,energi,97,1.56,-4.86,0.23,-17.57,0.000153,3.963209838e+07,476020.01630852773,435157.7836920174,2.5431672e+07,25431672,NaN,2020-02-18T23:36:29.000Z
LEND,EthLend,ethlend,98,0.035526,4.79,0.38,8.3,3e-06,3.90854851e+07,997228.1935408366,2.4855692385235047e+06,1.100180877e+09,1299999942,1.299999942e+09,2020-02-18T23:36:29.000Z
WICC,WaykiChain,waykichain,99,0.205715,5.66,0.42,-6.2,2e-05,3.888018287e+07,3.1042381246533194e+06,4.1045750845947876e+06,1.89e+08,210000000,NaN,2020-02-18T23:36:29.000Z
RCN,Ripio Credit Network,ripiocreditnetwork,100,0.077201,19.01,4.22,31.92,8e-06,3.808570024e+07,2.572250352976325e+06,1.1191616989108482e+06,4.93330791e+08,999942647,1e+09,2020-02-18T23:36:29.000Z
BTC,Bitcoin,bitcoin,1,10189.54,5.43,0.72,4.12,1,1.8532419985248e+11,3.966815558804382e+10,3.791594730456184e+10,1.8187696e+07,18187696,2.1e+07,2020-02-18T23:41:29.000Z
ETH,Ethereum,ethereum,2,283.93,7.02,1.52,28.08,0.027877,3.108297752747e+10,2.502415632915327e+10,2.453794324976794e+10,1.09475492e+08,109475492,NaN,2020-02-18T23:41:29.000Z
XRP,XRP,ripple,3,0.29954200000000003,4.76,0.66,9.89,2.8999999999999997e-05,1.285321724539e+10,3.5111366422819138e+09,3.6235291704991684e+09,4.2909539227e+10,99991841593,1e+11,2020-02-18T23:41:29.000Z
BCH,Bitcoin Cash,bitcoin-cash,4,423.07,3.16,1.44,-6.01,0.04154,7.72062391082e+09,5.914424783145785e+09,7.165870400091767e+09,1.8248965e+07,18248965,2.1e+07,2020-02-18T23:41:29.000Z
BCHSV,Bitcoin SV,bitcoin-cash-sv,5,311.22,1.75,0.75,-13.79,0.030557,5.67856911417e+09,3.1617548971636252e+09,3.547197757967256e+09,1.8246402e+07,21000000,2.1e+07,2020-02-18T23:41:29.000Z
LTC,Litecoin,litecoin,6,77.72,6.48,0.53,4.53,0.007631000000000001,4.99313527124e+09,5.701544701260459e+09,5.6951276893577175e+09,6.4242483e+07,64242483,8.4e+07,2020-02-18T23:41:29.000Z
EOS,EOS,eos,7,4.61,6.18,0.58,-5.8,0.000452,4.28022483668e+09,4.395544705748604e+09,5.924190587034812e+09,9.29000281e+08,1006245120,1.00624512e+09,2020-02-18T23:41:29.000Z
USDT,Tether,tether,8,1,0.12,-0.09,0.33,9.8e-05,4.06066573557e+09,5.401612613628032e+10,5.485003956671787e+10,4.049107372e+09,4049107372,NaN,2020-02-18T23:41:29.000Z
BNB,Binance Coin,binance-coin,9,24.15,2.98,0.85,-2.63,0.0023710000000000003,3.75564167559e+09,4.376499740213924e+08,4.6906251523608035e+08,1.55536713e+08,192443301,2e+08,2020-02-18T23:41:29.000Z
XTZ,Tezos,tezos,10,3.48,10.71,2.06,32.05,0.000341,2.29683916251e+09,1.8441015451292372e+08,1.97346740488787e+08,6.60373612e+08,763306930,NaN,2020-02-18T23:41:29.000Z
ADA,Cardano,cardano,11,0.063114,5.48,0.74,6,6e-06,1.63635963759e+09,1.735369106197632e+08,1.860654899712963e+08,2.5927070538e+10,31112483745,4.5e+10,2020-02-18T23:41:29.000Z
LINK,ChainLink,chainlink,12,4.57,6.73,1.63,25.95,0.000449,1.6000436454e+09,3.747490246814604e+08,4.6347042457314295e+08,3.5e+08,1000000000,1e+09,2020-02-18T23:41:29.000Z
XLM,Stellar,stellar,13,0.07671499999999999,5.9,1.16,8.43,8e-06,1.5389730014e+09,4.6630660006546926e+08,5.482109188715023e+08,2.0061035508e+10,104303927518,1.04303927518e+11,2020-02-18T23:41:29.000Z
TRX,TRON,tron,14,0.022742,5.23,1.02,3.77,2e-06,1.51645559179e+09,1.512008096596482e+09,1.6185475175596447e+09,6.6682072191e+10,99000000000,NaN,2020-02-18T23:41:29.000Z
XMR,Monero,monero,15,86.36,4.31,0.66,3.66,0.008479,1.48315086054e+09,1.351718016870646e+08,1.6179208053745633e+08,1.7174299e+07,17174299,NaN,2020-02-18T23:41:29.000Z
ETC,Ethereum Classic,ethereum-classic,16,9.94,3.81,1.74,-15.45,0.000976,1.12324525697e+09,2.3103539901410275e+09,3.1324219184939733e+09,1.12980348e+08,112980348,2.1e+08,2020-02-18T23:41:29.000Z
NEO,Neo,neo,17,15.52,3.46,0.74,17.31,0.001524,1.09479817029e+09,8.750768900145379e+08,1.028166969368428e+09,7.0538831e+07,100000000,1e+08,2020-02-18T23:41:29.000Z
DASH,Dash,dash,18,116.22,1.57,1.07,-7.34,0.011411,1.07994928986e+09,7.270514254497622e+08,8.559985988100688e+08,9.292491e+06,9292491,1.89e+07,2020-02-18T23:41:29.000Z
LEO,UNUS SED LEO,unus-sed-leo,19,0.981467,0.87,-0.3,-3.33,9.6e-05,9.8097468388e+08,850386.4042258101,2.1991314558798815e+06,9.99498893e+08,999498893,NaN,2020-02-18T23:41:29.000Z
ATOM,Cosmos,cosmos,20,4.43,3.79,0.71,-8.14,0.00043499999999999995,8.4510451053e+08,2.3690976563252968e+08,2.925492483594268e+08,1.90688439e+08,237928231,NaN,2020-02-18T23:41:29.000Z
HEDG,HedgeTrade,hedgetrade,21,2.9,8.71,1.48,12.02,0.000285,8.3586879204e+08,1.282217352116686e+06,1.1562039849917179e+06,2.88393355e+08,1000000000,NaN,2020-02-18T23:41:29.000Z
IOTA,IOTA,iota,22,0.29031999999999997,2.41,1.16,-10.86,2.8999999999999997e-05,8.0695375695e+08,1.9835360353932492e+07,2.466281718659327e+07,2.779530283e+09,2779530283,2.779530283e+09,2020-02-18T23:41:29.000Z
MKR,Maker,maker,23,633.58,4.69,0.12,11.7,0.062209,6.3358351074e+08,7.774512076702525e+06,7.365153799174441e+06,1e+06,1000000,1e+06,2020-02-18T23:41:29.000Z
NEM,NEM,nem,24,0.065709,5.22,1.38,3.72,6e-06,5.9138264923e+08,4.4538482087136336e+07,5.773471927957445e+07,8.999999999e+09,8999999999,8.999999999e+09,2020-02-18T23:41:29.000Z
ZEC,Zcash,zcash,25,66.16,2.24,0.59,-3.91,0.006495999999999999,5.7811102045e+08,6.279424385508566e+08,9.338574749009494e+08,8.738531e+06,8738531,2.1e+07,2020-02-18T23:41:29.000Z
CRO,Crypto.com Chain,crypto-com-chain,26,0.061965,6.2,0.45,2.97,6e-06,5.7508478249e+08,1.302222547189591e+07,1.68655890786854e+07,9.280821918e+09,100000000000,NaN,2020-02-18T23:41:29.000Z
ONT,Ontology,ontology,27,0.9294959999999999,5.93,0.08,0.52,9.1e-05,4.9587031672e+08,1.650808930716928e+08,1.9499773093419984e+08,5.3348317e+08,1000000000,NaN,2020-02-18T23:41:29.000Z
USDC,USD Coin,usd-coin,28,0.998302,-0.15,0.02,-0.21,9.8e-05,4.3429353031e+08,2.0800390660490653e+08,2.0910743679985964e+08,4.35032301e+08,435032301,NaN,2020-02-18T23:41:29.000Z
VET,VeChain,vechain,29,0.007106,5.69,0.14,7.51,6.979999999999999e-07,3.9406131816e+08,1.409489285279847e+08,1.4047939397953808e+08,5.54547348e+10,86712634466,NaN,2020-02-18T23:41:29.000Z
BAT,Basic Attention Token,basic-attention-token,30,0.282993,5.93,0.43,0.36,2.8000000000000003e-05,3.62012488e+08,6.324395595099161e+07,6.4569722799437664e+07,1.279225522e+09,1500000000,NaN,2020-02-18T23:41:29.000Z
DOGE,Dogecoin,dogecoin,31,0.002838,4.2,0.93,-3.95,2.79e-07,3.4912801501e+08,1.2126703351287197e+08,1.2357254422559834e+08,1.23000276384e+11,123000276384,NaN,2020-02-18T23:41:29.000Z
MIN,MINDOL,mindol,32,1.85,58.64,-0.24,0.53,0.000182,2.8786553061e+08,5.942019333707963e+06,4.008916211486759e+06,1.55379617e+08,240000000,NaN,2020-02-18T23:41:29.000Z
QTUM,Qtum,qtum,33,2.65,6.08,1.37,2.86,0.000261,2.546969427e+08,5.2502606138366383e+08,6.254692096290325e+08,9.5969372e+07,100909224,1.00909224e+08,2020-02-18T23:41:29.000Z
HT,Huobi Token,huobi-token,34,4.97,5.11,0.74,8.06,0.000488,2.4867745346e+08,2.995771765768037e+08,4.307923412137111e+08,5.00002e+07,500000000,NaN,2020-02-18T23:41:29.000Z
DCR,Decred,decred,35,21.33,6.11,0.11,1.25,0.002094,2.3501828183e+08,1.2774228442870136e+08,1.1820176368066144e+08,1.1019705e+07,11019705,2.1e+07,2020-02-18T23:41:29.000Z
LSK,Lisk,lisk,36,1.83,3.19,1.68,-11.5,0.00018,2.1894353949e+08,6.357508467146199e+06,7.793167472082999e+06,1.19613215e+08,125643660,1.599184e+08,2020-02-18T23:41:29.000Z
BTG,Bitcoin Gold,bitcoingold,37,11.31,2.13,1.64,-16.53,0.001111,1.9510373376e+08,2.7781298599464227e+07,3.1633555471648186e+07,1.7248611e+07,17348611,2.1e+07,2020-02-18T23:41:29.000Z
TUSD,TrueUSD,trueusd,38,0.9975809999999999,-0.41,-0.09,-0.27,9.8e-05,1.950103191e+08,1.3589797562972822e+09,1.30428116844025e+09,1.95483256e+08,195483256,NaN,2020-02-18T23:41:29.000Z
PAX,Paxos Standard Token,paxos-standard-token,39,0.998107,-0.08,0.01,-0.23,9.8e-05,1.9399897951e+08,4.166271519779412e+08,4.081939875955116e+08,1.94366961e+08,194366961,NaN,2020-02-18T23:41:29.000Z
ICX,ICON,icon,40,0.389165,13.05,5.65,-2.93,3.8e-05,1.9086749116e+08,4.5443564145971484e+07,4.252952884820884e+07,4.90453303e+08,800460000,NaN,2020-02-18T23:41:29.000Z
ZRX,0x,0x,41,0.306698,5.66,0.38,3.14,2.9999999999999997e-05,1.841648904e+08,3.2545482707207005e+07,4.091743928034286e+07,6.00475853e+08,1000000000,1e+09,2020-02-18T23:41:29.000Z
INB,Insight Chain,insight-chain,42,0.523253,3.38,0.35,-1.07,5.1e-05,1.830876834e+08,5.794646305022551e+06,5.837112594382677e+06,3.49902689e+08,10000000000,NaN,2020-02-18T23:41:29.000Z
MONA,MonaCoin,monacoin,43,2.72,15.09,0.52,38.82,0.000267,1.7856502385e+08,4.386341239835792e+07,1.1119402311900495e+07,6.5729675e+07,65729675,NaN,2020-02-18T23:41:29.000Z
OMG,OmiseGO,omisego,44,1.21,3.61,0.84,7.49,0.00011899999999999999,1.6929541951e+08,1.2496736835925625e+08,1.1563131917322758e+08,1.40245398e+08,140245398,1.40245398e+08,2020-02-18T23:41:29.000Z
BCD,Bitcoin Diamond,bitcoin-diamond,45,0.849686,3.36,0.73,-13.9,8.3e-05,1.5846036891e+08,9.246693724831495e+06,1.2682288271307552e+07,1.86492898e+08,186492898,2.1e+08,2020-02-18T23:41:29.000Z
REP,Augur,augur,46,14.3,3.04,1.32,-10.1,0.0014039999999999999,1.5727916161e+08,1.4368979001994295e+07,1.3670027371740824e+07,1.1e+07,11000000,1.1e+07,2020-02-18T23:41:29.000Z
SC,Siacoin,siacoin,47,0.003599,24.52,1.5,69.58,3.53e-07,1.5051343305e+08,1.4467513230304541e+07,7.611058973967352e+06,4.1817047634e+10,41817047634,NaN,2020-02-18T23:41:29.000Z
RVN,Ravencoin,ravencoin,48,0.03464,3.69,1.18,1.78,3e-06,1.4813774203e+08,2.493300308634071e+07,3.2636666642191235e+07,4.27648e+09,4276480000,2.1e+10,2020-02-18T23:41:29.000Z
WAVES,Waves,waves,49,1.47,10.33,2.78,1.63,0.000145,1.4746341121e+08,9.358572906072201e+07,7.733424446506873e+07,1e+08,100000000,1e+08,2020-02-18T23:41:29.000Z
NANO,Nano,nano,50,1.02,1.79,0.83,-2.79,0.0001,1.3573467216e+08,4.5504036179492865e+06,6.475958310195757e+06,1.33248297e+08,133248297,1.33248297e+08,2020-02-18T23:41:29.000Z
OKB,OKB,okb,51,6.77,3.29,0.9,23.35,0.000665,1.3537552163e+08,2.3336473416420177e+08,4.081619329131491e+08,2e+07,300000000,NaN,2020-02-18T23:41:29.000Z
SNX,Synthetix Network Token,synthetix-network-token,52,1.01,-1.89,1.06,-0.49,9.9e-05,1.2663038179e+08,960282.2541912297,1.4968502028688618e+06,1.2595883e+08,125958830,NaN,2020-02-18T23:41:29.000Z
BTT,BitTorrent,bittorrent,53,0.000553,4.13,1.77,21.65,5.4299999999999997e-08,1.1729893809e+08,1.1981655117778234e+07,1.6332281273460845e+07,2.121165e+11,990000000000,NaN,2020-02-18T23:41:29.000Z
KCS,KuCoin Shares,kucoin-shares,54,1.3,4.98,0.02,3.05,0.000128,1.1572887544e+08,9.382330377701001e+06,8.202578918168725e+06,8.8745681e+07,180730576,NaN,2020-02-18T23:41:29.000Z
NEXO,Nexo,nexo,55,0.204123,1.03,0.52,9.28,2e-05,1.1430889782e+08,1.9484504874392796e+07,1.8866767743529763e+07,5.60000011e+08,1000000000,NaN,2020-02-18T23:41:29.000Z
ABBC,ABBC Coin,abbc-coin,56,0.10961900000000001,15.18,0.46,4.7,1.1e-05,1.100556185e+08,2.9478832490619924e+07,2.5063677368385106e+07,1.003981087e+09,1003981087,NaN,2020-02-18T23:41:29.000Z
ENJ,Enjin Coin,enjin-coin,57,0.140231,-0.13,0.78,0.85,1.4000000000000001e-05,1.0885853718e+08,2.478787001549765e+07,1.8822450108443186e+07,7.76278713e+08,1000000000,NaN,2020-02-18T23:41:29.000Z
HOT,Holo,holo,58,0.0008039999999999999,0.59,0.79,7.74,7.9e-08,1.0716620459e+08,7.04707023357964e+06,7.012883712097626e+06,1.33214575156e+11,177619433541,NaN,2020-02-18T23:41:29.000Z
BTM,Bytom,bytom,59,0.10476500000000001,8.12,1.77,-4.43,1e-05,1.0502667665e+08,9.310207743238567e+07,1.0117615289835131e+08,1.002499275e+09,1407000000,1.407e+09,2020-02-18T23:41:29.000Z
BOTX,botXcoin,botxcoin,60,0.060211,7.67,1.48,30.03,6e-06,1.0461547134e+08,1.012577042772656e+06,675197.612311519,1.73747296e+09,5000000000,NaN,2020-02-18T23:41:29.000Z
DGD,DigixDAO,digixdao,61,50.74,9.68,0.54,23.53,0.004982,1.01487028e+08,2.6386785537565392e+06,2.709175088128682e+06,2e+06,2000000,2e+06,2020-02-18T23:41:29.000Z
THETA,Theta Token,theta-token,62,0.142381,4.49,1.72,12.99,1.4000000000000001e-05,1.005924166e+08,1.0037941712201415e+07,9.664086131233376e+06,7.06502689e+08,1000000000,NaN,2020-02-18T23:41:29.000Z
DGB,Digibyte,digibyte,63,0.007625,1.29,0.11,4.19,7.49e-07,9.732679579e+07,1.2378022583417885e+06,1.1873848227482669e+06,1.2763432261e+10,12763432261,2.1e+10,2020-02-18T23:41:29.000Z
VSYS,V Systems,v-systems,64,0.052830999999999996,7.99,0.8,16.74,5e-06,9.450595537e+07,6.153410416309067e+06,7.341360515100346e+06,1.788818695e+09,5217805440,NaN,2020-02-18T23:41:29.000Z
KMD,Komodo,komodo,65,0.801612,5.38,0.44,-7.73,7.900000000000001e-05,9.270032853e+07,3.5581441798632545e+06,4.044064046453954e+06,1.15642437e+08,115642437,2e+08,2020-02-18T23:41:29.000Z
BTS,BitShares,bitshares,66,0.033727,2.71,1.11,-0.96,3e-06,9.244230158e+07,1.5884739146183666e+07,2.259293319931412e+07,2.74091e+09,2740910000,3.600570502e+09,2020-02-18T23:41:29.000Z
MCO,Crypto.com,monaco,67,5.81,6.99,0.99,-2.35,0.00057,9.169086332e+07,1.893310809770369e+07,2.6673061853699584e+07,1.5793831e+07,31587682,3.1587682363206103e+07,2020-02-18T23:41:29.000Z
ALGO,Algorand,algorand,68,0.352732,7.59,2.03,-2.26,3.5e-05,9.144812969e+07,6.5549340407027915e+07,7.517667293647324e+07,2.59256762e+08,2588969743,NaN,2020-02-18T23:41:29.000Z
HC,HyperCash,hypercash,69,2.09,7.98,-0.04,-4.3,0.000205,9.10530517e+07,2.700191100732837e+06,4.287365928190916e+06,4.3529781e+07,43529781,8.4e+07,2020-02-18T23:41:29.000Z
ZEN,Horizen,zencash,70,12.57,1.94,0.9,6.5,0.001234,9.02965199e+07,1.8198701578331334e+06,1.562552262852031e+06,7.185725e+06,7185725,2.1e+07,2020-02-18T23:41:29.000Z
STEEM,STEEM,steem,71,0.252445,15.44,-2.29,20.9,2.5e-05,8.642625177e+07,2.842818453992167e+06,1.8691427480678763e+06,3.42356149e+08,342356149,NaN,2020-02-18T23:41:29.000Z
IOST,IOStoken,iostoken,72,0.006801000000000001,4.21,-0.06,-5.46,6.68e-07,8.17125658e+07,4.097078867582743e+07,5.851608549737627e+07,1.2013965609e+10,21000000000,2.1e+10,2020-02-18T23:41:29.000Z
KNC,Kyber Network,kyber-network,73,0.47487700000000005,12.83,1.47,35.37,4.7e-05,7.971500738e+07,2.3286158572096e+07,1.5487154112452915e+07,1.67864614e+08,215625349,2.26e+08,2020-02-18T23:41:29.000Z
XVG,Verge,verge,74,0.004986,4.6,0.13,0.56,4.9e-07,7.927375371e+07,2.374921787619534e+06,2.8213919774918365e+06,1.5900663549e+10,15900663549,1.6555e+10,2020-02-18T23:41:29.000Z
DAI,Dai,dai,75,0.999043,0.06,-0.11,-0.24,9.8e-05,7.81877025e+07,1.8242172466656316e+07,2.136721361086572e+07,7.8262606e+07,78262606,NaN,2020-02-18T23:41:29.000Z
SNT,Status Network Token,status,76,0.020755000000000003,11.54,1.14,21.51,2e-06,7.203037955e+07,3.1506207501001313e+07,3.094871871864795e+07,3.470483788e+09,6804870174,NaN,2020-02-18T23:41:29.000Z
GNT,Golem,golem-network-tokens,77,0.074504,9.41,0.79,37.79,7.000000000000001e-06,7.185549895e+07,5.485418588102592e+06,5.299788050893101e+06,9.6445e+08,1000000000,NaN,2020-02-18T23:41:29.000Z
DX,DxChain Token,dxchain-token,78,0.0015,13.05,-1.49,36.37,1.47e-07,6.937551607e+07,2.5457161051378334e+06,2.208312848108958e+06,4.625e+10,100000000000,NaN,2020-02-18T23:41:29.000Z
MANA,Decentraland,decentraland,79,0.065924,17.1,-0.78,12.14,6e-06,6.922984397e+07,4.099065614113155e+07,3.245805201056449e+07,1.050141509e+09,2644403343,NaN,2020-02-18T23:41:29.000Z
ELF,aelf,aelf,80,0.137231,4.73,1.11,42.86,1.3000000000000001e-05,6.858510717e+07,6.971427633758152e+07,1.007443635913391e+08,4.9978e+08,499780000,1e+09,2020-02-18T23:41:29.000Z
ARDR,Ardor,ardor,81,0.068452,11.24,-0.38,11.58,7.000000000000001e-06,6.838349899e+07,809327.2805103052,695294.8726236764,9.98999495e+08,998999495,9.98999495e+08,2020-02-18T23:41:29.000Z
ZIL,Zilliqa,zilliqa,82,0.007849,6.06,0.2,4.06,7.709999999999999e-07,6.818831829e+07,1.3503293169513427e+07,1.7214995901123222e+07,8.687360058e+09,12600000000,NaN,2020-02-18T23:41:29.000Z
SEELE,Seele,seele,83,0.090916,-0.28,0.92,-7.02,9e-06,6.298457326e+07,3.008275859084669e+07,2.9950312235786658e+07,6.92776387e+08,1000000000,NaN,2020-02-18T23:41:29.000Z
AE,Aeternity,aeternity,84,0.21686399999999997,5.61,0.49,-5.96,2.1e-05,6.079413928e+07,2.1941435068973474e+07,2.0907865045643132e+07,2.80333087e+08,280333087,NaN,2020-02-18T23:41:29.000Z
ZB,ZB,zb,85,0.34126799999999996,3.48,0.43,-3.62,3.4e-05,5.569446156e+07,3.899103894536793e+07,3.065487090277846e+07,1.6319881e+08,2100000000,NaN,2020-02-18T23:41:29.000Z
RLC,iExec RLC,rlc,86,0.6890970000000001,9.79,0.2,-3.43,6.8e-05,5.517653109e+07,884098.322362498,489576.45413346065,8.0070793e+07,86999785,8.7e+07,2020-02-18T23:41:29.000Z
NPXS,Pundi X,pundi-x,87,0.00023199999999999997,2.52,0.54,31.99,2.28e-08,5.453742665e+07,2.912741270301744e+06,3.2874029155818745e+06,2.35171468515e+11,280255193861,NaN,2020-02-18T23:41:29.000Z
XZC,ZCoin,zcoin,88,6.81,0.01,0.32,-11.46,0.000668,5.259735676e+07,8.866154580080591e+06,1.1712463002790684e+07,7.72854e+06,7728540,2.14e+07,2020-02-18T23:41:29.000Z
QNT,Quant,quant,89,4.3,9.48,1.01,-6.67,0.00042199999999999996,5.190717341e+07,3.0017545972321536e+06,2.3886405674355314e+06,1.2072738e+07,45467000,NaN,2020-02-18T23:41:29.000Z
BXK,Bitbook Gambling,bitbook-gambling,90,0.136402,1.61,3.76,-6.85,1.3000000000000001e-05,5.024892211e+07,583326.7630856205,555562.3518404844,3.68387491e+08,741456054,NaN,2020-02-18T23:41:29.000Z
MATIC,Matic Network,matic-network,91,0.021523,8.35,-0.27,-0.36,2e-06,4.681720709e+07,2.2969801211367864e+07,2.1144741964087814e+07,2.175190262e+09,10000000000,NaN,2020-02-18T23:41:29.000Z
CHZ,Chiliz,chiliz,92,0.013729,-1.77,-0.37,31.72,1e-06,4.588369069e+07,3.8952952235854277e+06,9.675555213886453e+06,3.341995514e+09,8888888888,NaN,2020-02-18T23:41:29.000Z
STRAT,Stratis,stratis,93,0.457426,6.99,1.46,-0.99,4.5e-05,4.558759494e+07,1.0723070397662371e+06,1.1100913013858313e+06,9.9661139e+07,99661139,NaN,2020-02-18T23:41:29.000Z
RIF,RIF Token,rif-token,94,0.091794,5.04,0.11,-0.24,9e-06,4.387596332e+07,6.778216661715348e+06,7.032294203091863e+06,4.77980957e+08,1000000000,NaN,2020-02-18T23:41:29.000Z
MX,MX Token,mx-token,95,0.1606,0.88,-0.35,-7.65,1.6e-05,4.3362e+07,1.390354135883792e+07,2.073429192664552e+07,2.7e+08,977698919,NaN,2020-02-18T23:41:29.000Z
AION,Aion,aion,96,0.11969300000000001,1.41,-0.4,-5.76,1.2e-05,4.023664412e+07,6.545414749527231e+06,7.139352215078684e+06,3.3616581e+08,465934587,4.65934587e+08,2020-02-18T23:41:29.000Z
LEND,EthLend,ethlend,97,0.035564,5.33,0.6,8.36,3e-06,3.912666223e+07,999694.5136590353,2.4687773341686376e+06,1.100180877e+09,1299999942,1.299999942e+09,2020-02-18T23:41:29.000Z
WICC,WaykiChain,waykichain,98,0.205777,5.63,0.47,-7.06,2e-05,3.889186719e+07,3.0984731402828423e+06,4.107172614857822e+06,1.89e+08,210000000,NaN,2020-02-18T23:41:29.000Z
NRG,Energi,energi,99,1.52,-6.87,-1.92,-19.38,0.00015,3.878085193e+07,466109.3494829895,435053.67936372856,2.5431672e+07,25431672,NaN,2020-02-18T23:41:29.000Z
RCN,Ripio Credit Network,ripiocreditnetwork,100,0.077346,19.52,3.67,32.36,8e-06,3.815718786e+07,2.5809617679902893e+06,1.1194451272954769e+06,4.93330791e+08,999942647,1e+09,2020-02-18T23:41:29.000Z
BTC,Bitcoin,bitcoin,1,10188.17,5.38,0.75,4.02,1,1.8529933604255e+11,3.9669750496951836e+10,3.9273446997797745e+10,1.8187696e+07,18187696,2.1e+07,2020-02-18T23:46:29.000Z
ETH,Ethereum,ethereum,2,283.7,6.61,1.73,27.73,0.027855,3.105770953375e+10,2.5014718045132874e+10,2.462604721608217e+10,1.09475492e+08,109475492,NaN,2020-02-18T23:46:29.000Z
XRP,XRP,ripple,3,0.299255,4.69,0.43,9.62,2.8999999999999997e-05,1.284088094577e+10,3.5052163132865415e+09,3.619567915960561e+09,4.2909539227e+10,99991841593,1e+11,2020-02-18T23:46:29.000Z
BCH,Bitcoin Cash,bitcoin-cash,4,422.66,3.17,1.15,-6.29,0.041499,7.71319413085e+09,5.907097509953633e+09,7.16310903711462e+09,1.8248965e+07,18248965,2.1e+07,2020-02-18T23:46:29.000Z
BCHSV,Bitcoin SV,bitcoin-cash-sv,5,311.43,1.6,0.26,-14.29,0.030577999999999998,5.68256563829e+09,3.164239093456231e+09,3.5541466711731863e+09,1.8246402e+07,21000000,2.1e+07,2020-02-18T23:46:29.000Z
LTC,Litecoin,litecoin,6,77.54,6.15,0.13,4.2,0.007614,4.98165148921e+09,5.689378403441701e+09,5.700090492871615e+09,6.4242483e+07,64242483,8.4e+07,2020-02-18T23:46:29.000Z
EOS,EOS,eos,7,4.6,6.31,0.09,-6.15,0.00045099999999999996,4.26949581328e+09,4.374744137069501e+09,5.914169658570929e+09,9.29000281e+08,1006245120,1.00624512e+09,2020-02-18T23:46:29.000Z
USDT,Tether,tether,8,1,0.24,-0.04,0.33,9.8e-05,4.06074200979e+09,5.400071049469801e+10,5.616129679700134e+10,4.049107372e+09,4049107372,NaN,2020-02-18T23:46:29.000Z
BNB,Binance Coin,binance-coin,9,24.12,3.18,0.95,-3.1,0.002368,3.75100218316e+09,4.3686782784390485e+08,4.6799805066795504e+08,1.55536713e+08,192443301,2e+08,2020-02-18T23:46:29.000Z
XTZ,Tezos,tezos,10,3.48,11.02,2.06,31.28,0.000342,2.29695936213e+09,1.8423557710369188e+08,1.9649596347457045e+08,6.60373612e+08,763306930,NaN,2020-02-18T23:46:29.000Z
ADA,Cardano,cardano,11,0.06311699999999999,5.47,0.67,5.81,6e-06,1.63644233918e+09,1.7309731037510157e+08,1.8577182165713474e+08,2.5927070538e+10,31112483745,4.5e+10,2020-02-18T23:46:29.000Z
